中文名,英文名,序号,海克斯名称
解脱者,Sylas,83,终极不可阻挡
解脱者,Sylas,84,魔鬼之舞
解脱者,Sylas,85,任务：海牛阿福的勇士
解脱者,Sylas,86,刃下生风
解脱者,Sylas,87,易损
解脱者,Sylas,88,侵蚀
解脱者,Sylas,89,终极刷新
解脱者,Sylas,90,史上最大雪球
解脱者,Sylas,91,火上浇油
解脱者,Sylas,92,不动如山
解脱者,Sylas,93,炽烈黎明
解脱者,Sylas,94,尊我为王
解脱者,Sylas,95,会心防御
解脱者,Sylas,96,慢炖
解脱者,Sylas,97,缩小射线
解脱者,Sylas,98,防护面纱
解脱者,Sylas,99,家园卫士
解脱者,Sylas,100,扇巴掌
解脱者,Sylas,101,巨像的勇气
解脱者,Sylas,102,更万用的瞄准镜
解脱者,Sylas,103,战争交响乐
解脱者,Sylas,104,你摸不到
解脱者,Sylas,105,冰霜 幽灵
解脱者,Sylas,106,感受燃烧
解脱者,Sylas,107,山脉龙魂
解脱者,Sylas,108,折磨者
解脱者,Sylas,109,风语者的祝福
解脱者,Sylas,110,玻璃大炮
解脱者,Sylas,111,冰寒
解脱者,Sylas,112,夺金
解脱者,Sylas,113,退敌力场
解脱者,Sylas,114,轨道镭射
解脱者,Sylas,115,灵巧
解脱者,Sylas,116,最万用的瞄准镜
解脱者,Sylas,117,接二连三
解脱者,Sylas,118,点亮他们！
解脱者,Sylas,119,砍伤
解脱者,Sylas,120,闪闪现现
解脱者,Sylas,121,万用瞄准镜
解脱者,Sylas,122,地狱三头犬
解脱者,Sylas,123,回力OK镖
解脱者,Sylas,124,双刀流
解脱者,Sylas,125,唯快不破
解脱者,Sylas,126,台风
解脱者,Sylas,127,踢踏舞
解脱者,Sylas,128,连拨击锤
解脱者,Sylas,129,升级：献祭
解脱者,Sylas,130,吵闹鬼
解脱者,Sylas,131,暴击律动
解脱者,Sylas,132,精准奇才
解脱者,Sylas,133,升级：耀光
暗黑元首,Syndra,1,魔法飞弹
暗黑元首,Syndra,2,巫师式思考
暗黑元首,Syndra,3,裁决使
暗黑元首,Syndra,4,尤里卡
暗黑元首,Syndra,5,珠光护手
暗黑元首,Syndra,6,穿针引线
暗黑元首,Syndra,7,物理转魔法
暗黑元首,Syndra,8,帽上加帽
暗黑元首,Syndra,9,有始有终
暗黑元首,Syndra,10,基石法师
暗黑元首,Syndra,11,杀戮时间到了
暗黑元首,Syndra,12,循环往复
暗黑元首,Syndra,13,质变：棱彩阶
暗黑元首,Syndra,14,超强大脑
暗黑元首,Syndra,15,面包和奶酪
暗黑元首,Syndra,16,任务：沃格勒特的巫师帽
暗黑元首,Syndra,17,炼狱导管
暗黑元首,Syndra,18,巨人杀手
暗黑元首,Syndra,19,面包和黄油
暗黑元首,Syndra,20,心灵净化
暗黑元首,Syndra,21,残忍
暗黑元首,Syndra,22,溢流
暗黑元首,Syndra,23,吸血习性
暗黑元首,Syndra,24,升级：中娅
暗黑元首,Syndra,25,老练狙神
暗黑元首,Syndra,26,由心及物
暗黑元首,Syndra,27,炼狱龙魂
暗黑元首,Syndra,28,古式佳酿
暗黑元首,Syndra,29,质变：黄金阶
暗黑元首,Syndra,30,家园卫士
暗黑元首,Syndra,31,作弊：我能回城！
暗黑元首,Syndra,32,神射法师
暗黑元首,Syndra,33,冰寒
暗黑元首,Syndra,34,终极刷新
暗黑元首,Syndra,35,急急小子
暗黑元首,Syndra,36,霸符兄弟
暗黑元首,Syndra,37,练腿日
暗黑元首,Syndra,38,终极唤醒
暗黑元首,Syndra,39,坚若磐石
暗黑元首,Syndra,40,扇巴掌
暗黑元首,Syndra,41,易损
暗黑元首,Syndra,42,面包和果酱
暗黑元首,Syndra,43,逃跑计划
暗黑元首,Syndra,44,海洋龙魂
暗黑元首,Syndra,45,玻璃大炮
暗黑元首,Syndra,46,防护面纱
暗黑元首,Syndra,47,质变：混沌
暗黑元首,Syndra,48,关键暴击
暗黑元首,Syndra,49,折磨者
暗黑元首,Syndra,50,炽烈黎明
暗黑元首,Syndra,51,不祥契约
暗黑元首,Syndra,52,侵蚀
暗黑元首,Syndra,53,无休回复
暗黑元首,Syndra,54,尖端发明家
暗黑元首,Syndra,55,全能龙魂
暗黑元首,Syndra,56,虚幻武器
暗黑元首,Syndra,57,渴血
暗黑元首,Syndra,58,退敌力场
暗黑元首,Syndra,59,恶趣味
暗黑元首,Syndra,60,会心防御
暗黑元首,Syndra,61,神圣干预
暗黑元首,Syndra,62,终极不可阻挡
暗黑元首,Syndra,63,精准奇才
暗黑元首,Syndra,64,歌利亚巨人
暗黑元首,Syndra,65,灵魂虹吸
暗黑元首,Syndra,66,科学狂人
暗黑元首,Syndra,67,吵闹鬼
暗黑元首,Syndra,68,夺金
暗黑元首,Syndra,69,任务：海牛阿福的勇士
暗黑元首,Syndra,70,你摸不到
暗黑元首,Syndra,71,火上浇油
暗黑元首,Syndra,72,回力OK镖
暗黑元首,Syndra,73,轨道镭射
暗黑元首,Syndra,74,山脉龙魂
暗黑元首,Syndra,75,坦克引擎
暗黑元首,Syndra,76,精怪魔法
暗黑元首,Syndra,77,坚韧
暗黑元首,Syndra,78,唯快不破
暗黑元首,Syndra,79,升级：雪球
暗黑元首,Syndra,80,尊我为王
暗黑元首,Syndra,81,俯冲轰炸
暗黑元首,Syndra,82,感受燃烧
暗黑元首,Syndra,83,黎明使者的坚决
暗黑元首,Syndra,84,史上最大雪球
暗黑元首,Syndra,85,闪闪现现
暗黑元首,Syndra,86,缩小射线
暗黑元首,Syndra,87,不动如山
暗黑元首,Syndra,88,雪球扭蛋机
暗黑元首,Syndra,89,连拨击锤
暗黑元首,Syndra,90,巨像的勇气
暗黑元首,Syndra,91,小丑学院
暗黑元首,Syndra,92,量子计算
暗黑元首,Syndra,93,更万用的瞄准镜
暗黑元首,Syndra,94,秘术冲拳
暗黑元首,Syndra,95,冰霜 幽灵
暗黑元首,Syndra,96,回归基本功
暗黑元首,Syndra,97,慢炖
暗黑元首,Syndra,98,罪恶快感
暗黑元首,Syndra,99,最万用的瞄准镜
暗黑元首,Syndra,100,双刀流
暗黑元首,Syndra,101,踢踏舞
暗黑元首,Syndra,102,台风
暗黑元首,Syndra,103,利刃华尔兹
暗黑元首,Syndra,104,万用瞄准镜
暗黑元首,Syndra,105,战争交响乐
暗黑元首,Syndra,106,地狱三头犬
暗黑元首,Syndra,107,暴击律动
暗黑元首,Syndra,108,点亮他们！
暗黑元首,Syndra,109,会心治疗
暗黑元首,Syndra,110,星界躯体
暗黑元首,Syndra,111,自我毁灭
暗黑元首,Syndra,112,接二连三
暗黑元首,Syndra,113,灵巧
暗黑元首,Syndra,114,任务：钢化你心
暗黑元首,Syndra,115,重量级打击手
河流之王,TahmKench,1,坦克引擎
河流之王,TahmKench,2,任务：钢化你心
河流之王,TahmKench,3,星界躯体
河流之王,TahmKench,4,坚韧
河流之王,TahmKench,5,重量级打击手
河流之王,TahmKench,6,歌利亚巨人
河流之王,TahmKench,7,慢炖
河流之王,TahmKench,8,蛋白粉奶昔
河流之王,TahmKench,9,会心治疗
河流之王,TahmKench,10,古式佳酿
河流之王,TahmKench,11,质变：棱彩阶
河流之王,TahmKench,12,面包和黄油
河流之王,TahmKench,13,不动如山
河流之王,TahmKench,14,死亡之环
河流之王,TahmKench,15,冰寒
河流之王,TahmKench,16,冰霜 幽灵
河流之王,TahmKench,17,山脉龙魂
河流之王,TahmKench,18,由心及物
河流之王,TahmKench,19,黎明使者的坚决
河流之王,TahmKench,20,作弊：我能回城！
河流之王,TahmKench,21,恶趣味
河流之王,TahmKench,22,魔法飞弹
河流之王,TahmKench,23,砍伤
河流之王,TahmKench,24,质变：黄金阶
河流之王,TahmKench,25,心灵净化
河流之王,TahmKench,26,急救用具
河流之王,TahmKench,27,尖端发明家
河流之王,TahmKench,28,循环往复
河流之王,TahmKench,29,升级：献祭
河流之王,TahmKench,30,巨像的勇气
河流之王,TahmKench,31,海洋龙魂
河流之王,TahmKench,32,无休回复
河流之王,TahmKench,33,强力护盾
河流之王,TahmKench,34,裁决使
河流之王,TahmKench,35,虚幻武器
河流之王,TahmKench,36,物理转魔法
河流之王,TahmKench,37,自我毁灭
河流之王,TahmKench,38,神射法师
河流之王,TahmKench,39,更万用的瞄准镜
河流之王,TahmKench,40,坚若磐石
河流之王,TahmKench,41,质变：混沌
河流之王,TahmKench,42,溢流
河流之王,TahmKench,43,圣火
河流之王,TahmKench,44,逃跑计划
河流之王,TahmKench,45,风语者的祝福
河流之王,TahmKench,46,练腿日
河流之王,TahmKench,47,吸血习性
河流之王,TahmKench,48,魔鬼之舞
河流之王,TahmKench,49,巫师式思考
河流之王,TahmKench,50,珠光护手
河流之王,TahmKench,51,扇巴掌
河流之王,TahmKench,52,侵蚀
河流之王,TahmKench,53,炼狱导管
河流之王,TahmKench,54,科学狂人
河流之王,TahmKench,55,神圣干预
河流之王,TahmKench,56,不祥契约
河流之王,TahmKench,57,俯冲轰炸
河流之王,TahmKench,58,残忍
河流之王,TahmKench,59,最终形态
河流之王,TahmKench,60,穿针引线
河流之王,TahmKench,61,雪球扭蛋机
河流之王,TahmKench,62,尤里卡
河流之王,TahmKench,63,升级：雪球
河流之王,TahmKench,64,帽上加帽
河流之王,TahmKench,65,量子计算
河流之王,TahmKench,66,全能龙魂
河流之王,TahmKench,67,基石法师
河流之王,TahmKench,68,折磨者
河流之王,TahmKench,69,回归基本功
河流之王,TahmKench,70,会心防御
河流之王,TahmKench,71,史上最大雪球
河流之王,TahmKench,72,炼狱龙魂
河流之王,TahmKench,73,缩小射线
河流之王,TahmKench,74,面包和果酱
河流之王,TahmKench,75,万用瞄准镜
河流之王,TahmKench,76,霸符兄弟
河流之王,TahmKench,77,有始有终
河流之王,TahmKench,78,最万用的瞄准镜
河流之王,TahmKench,79,家园卫士
河流之王,TahmKench,80,灵巧
河流之王,TahmKench,81,尊我为王
河流之王,TahmKench,82,巨人杀手
河流之王,TahmKench,83,易损
河流之王,TahmKench,84,任务：沃格勒特的巫师帽
河流之王,TahmKench,85,渴血
河流之王,TahmKench,86,面包和奶酪
河流之王,TahmKench,87,关键暴击
河流之王,TahmKench,88,火上浇油
河流之王,TahmKench,89,感受燃烧
河流之王,TahmKench,90,任务：海牛阿福的勇士
河流之王,TahmKench,91,防护面纱
河流之王,TahmKench,92,杀戮时间到了
河流之王,TahmKench,93,终极刷新
河流之王,TahmKench,94,超强大脑
河流之王,TahmKench,95,炽烈黎明
河流之王,TahmKench,96,小丑学院
河流之王,TahmKench,97,急急小子
河流之王,TahmKench,98,秘术冲拳
河流之王,TahmKench,99,轨道镭射
河流之王,TahmKench,100,狂徒豪气
河流之王,TahmKench,101,接二连三
河流之王,TahmKench,102,利刃华尔兹
河流之王,TahmKench,103,终极唤醒
河流之王,TahmKench,104,退敌力场
河流之王,TahmKench,105,回力OK镖
河流之王,TahmKench,106,快中求稳
河流之王,TahmKench,107,双刀流
河流之王,TahmKench,108,灵魂虹吸
河流之王,TahmKench,109,罪恶快感
河流之王,TahmKench,110,连拨击锤
河流之王,TahmKench,111,终极不可阻挡
河流之王,TahmKench,112,你摸不到
河流之王,TahmKench,113,地狱三头犬
河流之王,TahmKench,114,战争交响乐
河流之王,TahmKench,115,暗影疾奔
河流之王,TahmKench,116,踢踏舞
河流之王,TahmKench,117,全凭身法
河流之王,TahmKench,118,台风
河流之王,TahmKench,119,夺金
河流之王,TahmKench,120,玻璃大炮
河流之王,TahmKench,121,夜狩
河流之王,TahmKench,122,精准奇才
河流之王,TahmKench,123,大地苏醒
河流之王,TahmKench,124,闪光弹
河流之王,TahmKench,125,吵闹鬼
河流之王,TahmKench,126,闪闪现现
河流之王,TahmKench,127,点亮他们！
河流之王,TahmKench,128,精怪魔法
河流之王,TahmKench,129,升级：中娅
河流之王,TahmKench,130,唯快不破
河流之王,TahmKench,131,刃下生风
河流之王,TahmKench,132,暴击律动
岩雀,Taliyah,1,魔法飞弹
岩雀,Taliyah,2,巫师式思考
岩雀,Taliyah,3,裁决使
岩雀,Taliyah,4,珠光护手
岩雀,Taliyah,5,尤里卡
岩雀,Taliyah,6,炼狱导管
岩雀,Taliyah,7,穿针引线
岩雀,Taliyah,8,冰寒
岩雀,Taliyah,9,基石法师
岩雀,Taliyah,10,有始有终
岩雀,Taliyah,11,帽上加帽
岩雀,Taliyah,12,质变：棱彩阶
岩雀,Taliyah,13,物理转魔法
岩雀,Taliyah,14,巨人杀手
岩雀,Taliyah,15,循环往复
岩雀,Taliyah,16,面包和黄油
岩雀,Taliyah,17,超强大脑
岩雀,Taliyah,18,心灵净化
岩雀,Taliyah,19,任务：沃格勒特的巫师帽
岩雀,Taliyah,20,古式佳酿
岩雀,Taliyah,21,面包和奶酪
岩雀,Taliyah,22,吸血习性
岩雀,Taliyah,23,溢流
岩雀,Taliyah,24,由心及物
岩雀,Taliyah,25,炼狱龙魂
岩雀,Taliyah,26,回归基本功
岩雀,Taliyah,27,残忍
岩雀,Taliyah,28,升级：中娅
岩雀,Taliyah,29,神射法师
岩雀,Taliyah,30,质变：黄金阶
岩雀,Taliyah,31,作弊：我能回城！
岩雀,Taliyah,32,家园卫士
岩雀,Taliyah,33,易损
岩雀,Taliyah,34,老练狙神
岩雀,Taliyah,35,面包和果酱
岩雀,Taliyah,36,练腿日
岩雀,Taliyah,37,急急小子
岩雀,Taliyah,38,炽烈黎明
岩雀,Taliyah,39,霸符兄弟
岩雀,Taliyah,40,海洋龙魂
岩雀,Taliyah,41,质变：混沌
岩雀,Taliyah,42,侵蚀
岩雀,Taliyah,43,逃跑计划
岩雀,Taliyah,44,不祥契约
岩雀,Taliyah,45,无休回复
岩雀,Taliyah,46,关键暴击
岩雀,Taliyah,47,玻璃大炮
岩雀,Taliyah,48,虚幻武器
岩雀,Taliyah,49,防护面纱
岩雀,Taliyah,50,全能龙魂
岩雀,Taliyah,51,坚若磐石
岩雀,Taliyah,52,折磨者
岩雀,Taliyah,53,扇巴掌
岩雀,Taliyah,54,尖端发明家
岩雀,Taliyah,55,渴血
岩雀,Taliyah,56,尊我为王
岩雀,Taliyah,57,神圣干预
岩雀,Taliyah,58,火上浇油
岩雀,Taliyah,59,灵魂虹吸
岩雀,Taliyah,60,回力OK镖
岩雀,Taliyah,61,退敌力场
岩雀,Taliyah,62,精准奇才
岩雀,Taliyah,63,会心防御
岩雀,Taliyah,64,科学狂人
岩雀,Taliyah,65,歌利亚巨人
岩雀,Taliyah,66,夺金
岩雀,Taliyah,67,升级：雪球
岩雀,Taliyah,68,轨道镭射
岩雀,Taliyah,69,杀戮时间到了
岩雀,Taliyah,70,不动如山
岩雀,Taliyah,71,史上最大雪球
岩雀,Taliyah,72,吵闹鬼
岩雀,Taliyah,73,坦克引擎
岩雀,Taliyah,74,唯快不破
岩雀,Taliyah,75,感受燃烧
岩雀,Taliyah,76,任务：海牛阿福的勇士
岩雀,Taliyah,77,坚韧
岩雀,Taliyah,78,缩小射线
岩雀,Taliyah,79,雪球扭蛋机
岩雀,Taliyah,80,山脉龙魂
岩雀,Taliyah,81,黎明使者的坚决
岩雀,Taliyah,82,恶趣味
岩雀,Taliyah,83,连拨击锤
岩雀,Taliyah,84,量子计算
岩雀,Taliyah,85,俯冲轰炸
岩雀,Taliyah,86,更万用的瞄准镜
岩雀,Taliyah,87,慢炖
岩雀,Taliyah,88,秘术冲拳
岩雀,Taliyah,89,巨像的勇气
岩雀,Taliyah,90,小丑学院
岩雀,Taliyah,91,罪恶快感
岩雀,Taliyah,92,冰霜 幽灵
岩雀,Taliyah,93,最万用的瞄准镜
岩雀,Taliyah,94,终极刷新
岩雀,Taliyah,95,终极唤醒
岩雀,Taliyah,96,闪闪现现
岩雀,Taliyah,97,踢踏舞
岩雀,Taliyah,98,双刀流
岩雀,Taliyah,99,你摸不到
岩雀,Taliyah,100,利刃华尔兹
岩雀,Taliyah,101,台风
岩雀,Taliyah,102,地狱三头犬
岩雀,Taliyah,103,战争交响乐
岩雀,Taliyah,104,星界躯体
岩雀,Taliyah,105,点亮他们！
岩雀,Taliyah,106,会心治疗
岩雀,Taliyah,107,万用瞄准镜
岩雀,Taliyah,108,灵巧
岩雀,Taliyah,109,接二连三
岩雀,Taliyah,110,暴击律动
岩雀,Taliyah,111,终极不可阻挡
岩雀,Taliyah,112,自我毁灭
岩雀,Taliyah,113,任务：钢化你心
岩雀,Taliyah,114,重量级打击手
刀锋之影,Talon,1,裁决使
刀锋之影,Talon,2,杀戮时间到了
刀锋之影,Talon,3,夜狩
刀锋之影,Talon,4,升级：狂妄
刀锋之影,Talon,5,穿针引线
刀锋之影,Talon,6,吸血习性
刀锋之影,Talon,7,小丑学院
刀锋之影,Talon,8,残暴之力
刀锋之影,Talon,9,珠光护手
刀锋之影,Talon,10,暗影疾奔
刀锋之影,Talon,11,炼狱龙魂
刀锋之影,Talon,12,质变：棱彩阶
刀锋之影,Talon,13,最终形态
刀锋之影,Talon,14,巨人杀手
刀锋之影,Talon,15,刃下生风
刀锋之影,Talon,16,升级：收集者
刀锋之影,Talon,17,渴血
刀锋之影,Talon,18,罪恶快感
刀锋之影,Talon,19,心灵净化
刀锋之影,Talon,20,大力
刀锋之影,Talon,21,魔法转物理
刀锋之影,Talon,22,循环往复
刀锋之影,Talon,23,利刃华尔兹
刀锋之影,Talon,24,关键暴击
刀锋之影,Talon,25,面包和果酱
刀锋之影,Talon,26,终极刷新
刀锋之影,Talon,27,易损
刀锋之影,Talon,28,面包和黄油
刀锋之影,Talon,29,全凭身法
刀锋之影,Talon,30,快中求稳
刀锋之影,Talon,31,终极唤醒
刀锋之影,Talon,32,灵魂虹吸
刀锋之影,Talon,33,质变：黄金阶
刀锋之影,Talon,34,逃跑计划
刀锋之影,Talon,35,闪光弹
刀锋之影,Talon,36,升级：无尽之刃
刀锋之影,Talon,37,精怪魔法
刀锋之影,Talon,38,终极不可阻挡
刀锋之影,Talon,39,歌利亚巨人
刀锋之影,Talon,40,质变：混沌
刀锋之影,Talon,41,有始有终
刀锋之影,Talon,42,作弊：我能回城！
刀锋之影,Talon,43,狂徒豪气
刀锋之影,Talon,44,练腿日
刀锋之影,Talon,45,一板一眼
刀锋之影,Talon,46,炼狱导管
刀锋之影,Talon,47,俯冲轰炸
刀锋之影,Talon,48,你摸不到
刀锋之影,Talon,49,家园卫士
刀锋之影,Talon,50,溢流
刀锋之影,Talon,51,魔鬼之舞
刀锋之影,Talon,52,虚幻武器
刀锋之影,Talon,53,急急小子
刀锋之影,Talon,54,玻璃大炮
刀锋之影,Talon,55,古式佳酿
刀锋之影,Talon,56,量子计算
刀锋之影,Talon,57,秘术冲拳
刀锋之影,Talon,58,雪球扭蛋机
刀锋之影,Talon,59,战争交响乐
刀锋之影,Talon,60,大地苏醒
刀锋之影,Talon,61,升级：雪球
刀锋之影,Talon,62,全能龙魂
刀锋之影,Talon,63,升级：弯刀
刀锋之影,Talon,64,会心防御
刀锋之影,Talon,65,防护面纱
刀锋之影,Talon,66,尊我为王
刀锋之影,Talon,67,任务：海牛阿福的勇士
刀锋之影,Talon,68,史上最大雪球
刀锋之影,Talon,69,更万用的瞄准镜
刀锋之影,Talon,70,无休回复
刀锋之影,Talon,71,科学狂人
刀锋之影,Talon,72,唯快不破
刀锋之影,Talon,73,自我毁灭
刀锋之影,Talon,74,霸符兄弟
刀锋之影,Talon,75,魔法飞弹
刀锋之影,Talon,76,神圣干预
刀锋之影,Talon,77,侵蚀
刀锋之影,Talon,78,尖端发明家
刀锋之影,Talon,79,黎明使者的坚决
刀锋之影,Talon,80,火上浇油
刀锋之影,Talon,81,地狱三头犬
刀锋之影,Talon,82,坦克引擎
刀锋之影,Talon,83,感受燃烧
刀锋之影,Talon,84,海洋龙魂
刀锋之影,Talon,85,慢炖
刀锋之影,Talon,86,最万用的瞄准镜
刀锋之影,Talon,87,缩小射线
刀锋之影,Talon,88,夺金
刀锋之影,Talon,89,坚韧
刀锋之影,Talon,90,会心治疗
刀锋之影,Talon,91,重量级打击手
刀锋之影,Talon,92,任务：钢化你心
刀锋之影,Talon,93,灵巧
刀锋之影,Talon,94,砍伤
刀锋之影,Talon,95,连拨击锤
刀锋之影,Talon,96,双刀流
刀锋之影,Talon,97,闪闪现现
刀锋之影,Talon,98,回力OK镖
刀锋之影,Talon,99,万用瞄准镜
刀锋之影,Talon,100,炽烈黎明
刀锋之影,Talon,101,冰寒
刀锋之影,Talon,102,接二连三
刀锋之影,Talon,103,闪电打击
刀锋之影,Talon,104,踢踏舞
刀锋之影,Talon,105,轨道镭射
刀锋之影,Talon,106,退敌力场
刀锋之影,Talon,107,台风
刀锋之影,Talon,108,山脉龙魂
刀锋之影,Talon,109,冰霜 幽灵
刀锋之影,Talon,110,暴击律动
刀锋之影,Talon,111,星界躯体
刀锋之影,Talon,112,由心及物
刀锋之影,Talon,113,精准奇才
